day,campaign,channel,partner,ad,impr,clicks,spend,engagement,sales,revenue
2024-02-12,Valentine's Promo,Display,Google Display Network,Hearts and Savings,188275,1088,769.27,919,11,865.02
2024-02-12,Valentine's Promo,Display,Google Display Network,Gift Guide,180673,935,727.95,1103,10,746.89
2024-02-12,Valentine's Promo,Display,Google Display Network,Last Chance Love,198663,1125,807.11,1157,14,1086.47
2024-02-12,Valentine's Promo,Display,The Trade Desk,Hearts and Savings,120073,638,492.83,706,5,362.4
2024-02-12,Valentine's Promo,Display,The Trade Desk,Gift Guide,103723,571,418.18,554,7,450.62
2024-02-12,Valentine's Promo,Display,The Trade Desk,Last Chance Love,115156,533,473.17,687,6,469.88
2024-02-12,Valentine's Promo,Email,Mailchimp,Hearts and Savings,28207,6890,43.96,1860,348,36485.65
2024-02-12,Valentine's Promo,Email,Mailchimp,Gift Guide,24255,5607,37.39,1919,244,26660.93
2024-02-12,Valentine's Promo,Email,Mailchimp,Last Chance Love,23206,5087,33.15,1957,169,16906.57
2024-02-12,Valentine's Promo,Email,Klaviyo,Hearts and Savings,21040,4287,32.8,1847,144,12645.81
2024-02-12,Valentine's Promo,Email,Klaviyo,Gift Guide,21573,5337,31.48,1863,200,20136.25
2024-02-12,Valentine's Promo,Email,Klaviyo,Last Chance Love,23339,5166,36.4,1933,237,23169.41
2024-02-12,Valentine's Promo,Video,YouTube,Hearts and Savings,92619,825,1631.25,17749,11,1090.86
2024-02-12,Valentine's Promo,Video,YouTube,Gift Guide,108862,1021,2038.34,28679,15,1314.24
2024-02-12,Valentine's Promo,Video,YouTube,Last Chance Love,112407,991,2004.35,32434,16,1458.98
2024-02-12,Valentine's Promo,Video,Connected TV,Hearts and Savings,58582,400,1059.81,15483,5,529.94
2024-02-12,Valentine's Promo,Video,Connected TV,Gift Guide,62136,446,1125.36,18290,5,560.58
2024-02-12,Valentine's Promo,Video,Connected TV,Last Chance Love,61578,539,1142.46,14239,7,804.78
2024-02-13,Brand Awareness,Paid Search,Google,Hero Brand,35968,1859,813.23,409,90,10899.13
2024-02-13,Brand Awareness,Paid Search,Google,Our Story,42170,2184,906.58,606,164,21282.54
2024-02-13,Brand Awareness,Paid Search,Google,Why Choose Us,36387,1825,760.57,473,114,13857.14
2024-02-13,Brand Awareness,Paid Search,Bing,Hero Brand,12253,541,283.0,118,43,4902.28
2024-02-13,Brand Awareness,Paid Search,Bing,Our Story,10364,404,221.02,131,29,3753.93
2024-02-13,Brand Awareness,Paid Search,Bing,Why Choose Us,9891,527,214.89,92,35,3609.75
2024-02-13,Brand Awareness,Paid Social,Facebook,Hero Brand,70889,1079,725.74,2093,26,1925.53
2024-02-13,Brand Awareness,Paid Social,Facebook,Our Story,70884,1136,714.69,2617,27,1977.31
2024-02-13,Brand Awareness,Paid Social,Facebook,Why Choose Us,72541,1174,709.44,2090,30,2417.71
2024-02-13,Brand Awareness,Paid Social,Instagram,Hero Brand,44784,708,457.44,1658,14,1114.67
2024-02-13,Brand Awareness,Paid Social,Instagram,Our Story,51381,981,518.76,1800,26,1871.09
2024-02-13,Brand Awareness,Paid Social,Instagram,Why Choose Us,51488,1001,531.67,2370,32,3003.42
2024-02-13,Brand Awareness,Paid Social,TikTok,Hero Brand,27639,574,264.42,1196,10,927.4
2024-02-13,Brand Awareness,Paid Social,TikTok,Our Story,28352,466,296.85,914,11,790.83
2024-02-13,Brand Awareness,Paid Social,TikTok,Why Choose Us,24813,515,244.6,1145,11,1014.52
2024-02-13,Brand Awareness,Display,Google Display Network,Hero Brand,180928,893,754.63,888,8,661.73
2024-02-13,Brand Awareness,Display,Google Display Network,Our Story,203447,1082,779.49,846,12,791.13
2024-02-13,Brand Awareness,Display,Google Display Network,Why Choose Us,181843,1015,762.25,826,11,802.96
2024-02-13,Brand Awareness,Display,The Trade Desk,Hero Brand,126568,604,490.6,616,8,583.81
2024-02-13,Brand Awareness,Display,The Trade Desk,Our Story,108323,559,443.08,451,7,435.63
2024-02-13,Brand Awareness,Display,The Trade Desk,Why Choose Us,123507,571,471.45,715,6,404.1
2024-02-13,Brand Awareness,Email,Mailchimp,Hero Brand,23236,4794,35.49,2221,189,18330.06
2024-02-13,Brand Awareness,Email,Mailchimp,Our Story,28700,6905,44.09,2352,292,31523.42
2024-02-13,Brand Awareness,Email,Mailchimp,Why Choose Us,23375,5498,35.55,2279,285,28090.46
2024-02-13,Brand Awareness,Email,Klaviyo,Hero Brand,22969,4132,33.4,1901,222,19212.47
2024-02-13,Brand Awareness,Email,Klaviyo,Our Story,21532,4903,32.27,1969,219,19345.43
2024-02-13,Brand Awareness,Email,Klaviyo,Why Choose Us,20918,4908,32.55,1749,252,26718.2
2024-02-13,Brand Awareness,Video,YouTube,Hero Brand,96808,825,1710.91,18874,11,1206.24
2024-02-13,Brand Awareness,Video,YouTube,Our Story,116516,772,2157.19,31027,13,1297.63
2024-02-13,Brand Awareness,Video,YouTube,Why Choose Us,109489,1031,1961.65,30713,15,1731.13
2024-02-13,Brand Awareness,Video,Connected TV,Hero Brand,52923,408,979.28,11110,7,685.1
2024-02-13,Brand Awareness,Video,Connected TV,Our Story,49754,403,858.35,14848,5,529.76
2024-02-13,Brand Awareness,Video,Connected TV,Why Choose Us,54170,380,1023.05,15047,6,522.92
2024-02-13,Valentine's Promo,Paid Search,Google,Hearts and Savings,38009,2056,872.74,498,120,12674.65
2024-02-13,Valentine's Promo,Paid Search,Google,Gift Guide,35519,1722,815.57,335,111,12419.76
2024-02-13,Valentine's Promo,Paid Search,Google,Last Chance Love,38606,1748,857.33,356,114,14551.99
2024-02-13,Valentine's Promo,Paid Search,Bing,Hearts and Savings,10542,472,234.45,113,30,3026.17
2024-02-13,Valentine's Promo,Paid Search,Bing,Gift Guide,10247,537,215.01,112,23,2799.63
2024-02-13,Valentine's Promo,Paid Search,Bing,Last Chance Love,11777,573,260.19,174,37,4616.7
2024-02-13,Valentine's Promo,Paid Social,Facebook,Hearts and Savings,68868,1146,663.2,3117,26,2282.58
2024-02-13,Valentine's Promo,Paid Social,Facebook,Gift Guide,68948,1298,699.63,2336,32,2659.97
2024-02-13,Valentine's Promo,Paid Social,Facebook,Last Chance Love,68051,1361,708.61,2838,34,2668.34
2024-02-13,Valentine's Promo,Paid Social,Instagram,Hearts and Savings,43622,896,431.93,1566,19,1683.78
2024-02-13,Valentine's Promo,Paid Social,Instagram,Gift Guide,49041,732,496.08,1653,22,2054.86
2024-02-13,Valentine's Promo,Paid Social,Instagram,Last Chance Love,42311,796,443.14,1603,21,1662.32
2024-02-13,Valentine's Promo,Paid Social,TikTok,Hearts and Savings,24925,468,259.6,949,13,955.32
2024-02-13,Valentine's Promo,Paid Social,TikTok,Gift Guide,29394,494,296.2,1113,14,1248.06
2024-02-13,Valentine's Promo,Paid Social,TikTok,Last Chance Love,27422,525,260.53,1116,15,1337.9
2024-02-13,Valentine's Promo,Display,Google Display Network,Hearts and Savings,179476,960,745.4,970,14,1085.28
2024-02-13,Valentine's Promo,Display,Google Display Network,Gift Guide,180431,976,709.59,882,8,605.9
2024-02-13,Valentine's Promo,Display,Google Display Network,Last Chance Love,170547,975,660.08,957,14,937.94
2024-02-13,Valentine's Promo,Display,The Trade Desk,Hearts and Savings,104928,529,418.06,496,4,316.21
2024-02-13,Valentine's Promo,Display,The Trade Desk,Gift Guide,116617,517,454.65,714,6,463.02
2024-02-13,Valentine's Promo,Display,The Trade Desk,Last Chance Love,123033,679,508.39,529,10,729.98
2024-02-13,Valentine's Promo,Email,Mailchimp,Hearts and Savings,28537,6149,41.11,2228,221,22390.11
2024-02-13,Valentine's Promo,Email,Mailchimp,Gift Guide,28627,5333,44.06,2608,282,24456.02
2024-02-13,Valentine's Promo,Email,Mailchimp,Last Chance Love,28809,5808,45.24,1974,309,27186.93
2024-02-13,Valentine's Promo,Email,Klaviyo,Hearts and Savings,22291,4417,33.8,1998,141,14999.72
2024-02-13,Valentine's Promo,Email,Klaviyo,Gift Guide,23543,4243,36.06,1804,127,12725.35
2024-02-13,Valentine's Promo,Email,Klaviyo,Last Chance Love,21393,5230,33.53,1805,155,14078.45
2024-02-13,Valentine's Promo,Video,YouTube,Hearts and Savings,104629,891,1944.5,23001,11,1165.13
2024-02-13,Valentine's Promo,Video,YouTube,Gift Guide,95366,811,1718.7,25254,16,1442.62
2024-02-13,Valentine's Promo,Video,YouTube,Last Chance Love,104464,830,1795.15,26925,14,1463.12
2024-02-13,Valentine's Promo,Video,Connected TV,Hearts and Savings,53373,355,993.24,11637,5,483.26
2024-02-13,Valentine's Promo,Video,Connected TV,Gift Guide,55876,419,988.45,11450,7,685.32
2024-02-13,Valentine's Promo,Video,Connected TV,Last Chance Love,61740,550,1108.64,18466,8,751.9
2024-02-14,Brand Awareness,Paid Search,Google,Hero Brand,38945,2018,817.87,574,107,13938.87
2024-02-14,Brand Awareness,Paid Search,Google,Our Story,41522,2008,877.78,610,146,14825.69
2024-02-14,Brand Awareness,Paid Search,Google,Why Choose Us,38256,1732,851.37,561,83,10063.54
2024-02-14,Brand Awareness,Paid Search,Bing,Hero Brand,11109,430,250.08,108,26,2857.86
2024-02-14,Brand Awareness,Paid Search,Bing,Our Story,10188,526,224.74,144,29,3075.82
2024-02-14,Brand Awareness,Paid Search,Bing,Why Choose Us,10207,440,231.49,141,26,2661.52
2024-02-14,Brand Awareness,Paid Social,Facebook,Hero Brand,65968,1304,660.1,2873,32,2578.5
2024-02-14,Brand Awareness,Paid Social,Facebook,Our Story,65541,1038,654.93,2288,24,2110.17
2024-02-14,Brand Awareness,Paid Social,Facebook,Why Choose Us,71668,1309,705.18,2843,43,3839.75
2024-02-14,Brand Awareness,Paid Social,Instagram,Hero Brand,45272,877,457.87,1443,17,1585.54
2024-02-14,Brand Awareness,Paid Social,Instagram,Our Story,52012,1093,536.37,1905,25,1826.22
2024-02-14,Brand Awareness,Paid Social,Instagram,Why Choose Us,51336,1051,489.89,2244,25,1883.69
2024-02-14,Brand Awareness,Paid Social,TikTok,Hero Brand,28224,459,295.18,874,14,1279.93
2024-02-14,Brand Awareness,Paid Social,TikTok,Our Story,29400,586,304.83,876,10,780.62
2024-02-14,Brand Awareness,Paid Social,TikTok,Why Choose Us,24210,389,245.32,945,8,577.35
2024-02-14,Brand Awareness,Display,Google Display Network,Hero Brand,176882,996,709.28,832,12,992.33
2024-02-14,Brand Awareness,Display,Google Display Network,Our Story,185230,926,766.88,1153,9,638.09
2024-02-14,Brand Awareness,Display,Google Display Network,Why Choose Us,191766,938,801.54,1027,8,490.7
2024-02-14,Brand Awareness,Display,The Trade Desk,Hero Brand,110133,553,451.05,459,6,394.31
2024-02-14,Brand Awareness,Display,The Trade Desk,Our Story,126310,637,520.67,528,7,551.83
2024-02-14,Brand Awareness,Display,The Trade Desk,Why Choose Us,120257,534,460.0,511,5,396.85
2024-02-14,Brand Awareness,Email,Mailchimp,Hero Brand,22990,4488,33.08,1769,132,11112.78
2024-02-14,Brand Awareness,Email,Mailchimp,Our Story,24478,4700,35.47,2225,193,15883.45
2024-02-14,Brand Awareness,Email,Mailchimp,Why Choose Us,23979,4984,36.04,1560,203,21165.47
2024-02-14,Brand Awareness,Email,Klaviyo,Hero Brand,23381,4874,34.44,2153,187,18639.93
2024-02-14,Brand Awareness,Email,Klaviyo,Our Story,21251,4268,33.03,2127,160,15906.56
2024-02-14,Brand Awareness,Email,Klaviyo,Why Choose Us,21390,4937,32.63,1713,257,25070.2
2024-02-14,Brand Awareness,Video,YouTube,Hero Brand,110916,852,2006.35,23781,13,1175.21
2024-02-14,Brand Awareness,Video,YouTube,Our Story,104337,703,1913.28,22592,13,1416.82
2024-02-14,Brand Awareness,Video,YouTube,Why Choose Us,115867,978,2182.92,36292,19,1836.73
2024-02-14,Brand Awareness,Video,Connected TV,Hero Brand,52157,428,945.1,14063,7,795.73
2024-02-14,Brand Awareness,Video,Connected TV,Our Story,62791,544,1164.08,17270,9,956.65
2024-02-14,Brand Awareness,Video,Connected TV,Why Choose Us,53022,431,929.24,11266,7,757.37
2024-02-14,Valentine's Promo,Paid Search,Google,Hearts and Savings,37216,1759,851.05,380,112,12455.0
2024-02-14,Valentine's Promo,Paid Search,Google,Gift Guide,38865,1780,867.39,521,135,14586.46
2024-02-14,Valentine's Promo,Paid Search,Google,Last Chance Love,42580,1810,978.16,529,96,10491.64
2024-02-14,Valentine's Promo,Paid Search,Bing,Hearts and Savings,12016,607,267.29,160,30,3483.53
2024-02-14,Valentine's Promo,Paid Search,Bing,Gift Guide,12054,626,263.56,121,31,3185.99
2024-02-14,Valentine's Promo,Paid Search,Bing,Last Chance Love,9989,417,228.57,117,26,3065.88
2024-02-14,Valentine's Promo,Paid Social,Facebook,Hearts and Savings,62464,1120,649.34,2168,30,2503.03
2024-02-14,Valentine's Promo,Paid Social,Facebook,Gift Guide,75728,1237,730.72,3327,37,2668.61
2024-02-14,Valentine's Promo,Paid Social,Facebook,Last Chance Love,73716,1277,758.58,3309,34,2514.72
2024-02-14,Valentine's Promo,Paid Social,Instagram,Hearts and Savings,51704,852,519.84,2069,27,2469.6
2024-02-14,Valentine's Promo,Paid Social,Instagram,Gift Guide,47559,857,478.87,1671,18,1582.26
2024-02-14,Valentine's Promo,Paid Social,Instagram,Last Chance Love,49676,853,497.47,1590,24,1905.62
2024-02-14,Valentine's Promo,Paid Social,TikTok,Hearts and Savings,24387,492,249.98,1157,14,1045.37
2024-02-14,Valentine's Promo,Paid Social,TikTok,Gift Guide,25809,431,269.0,1052,13,1179.59
2024-02-14,Valentine's Promo,Paid Social,TikTok,Last Chance Love,27744,429,265.41,1230,8,598.94
2024-02-14,Valentine's Promo,Display,Google Display Network,Hearts and Savings,195805,1119,812.01,745,10,736.67
2024-02-14,Valentine's Promo,Display,Google Display Network,Gift Guide,198089,1072,799.24,915,9,609.66
2024-02-14,Valentine's Promo,Display,Google Display Network,Last Chance Love,184666,974,756.02,781,12,785.29
2024-02-14,Valentine's Promo,Display,The Trade Desk,Hearts and Savings,100264,486,399.86,428,6,379.24
2024-02-14,Valentine's Promo,Display,The Trade Desk,Gift Guide,126548,551,483.33,522,5,328.38
2024-02-14,Valentine's Promo,Display,The Trade Desk,Last Chance Love,103354,551,421.7,506,6,452.76
2024-02-14,Valentine's Promo,Email,Mailchimp,Hearts and Savings,23281,5075,35.78,1516,163,15191.22
2024-02-14,Valentine's Promo,Email,Mailchimp,Gift Guide,23756,4415,34.28,2163,179,18333.61
2024-02-14,Valentine's Promo,Email,Mailchimp,Last Chance Love,27087,6559,41.69,2701,225,22396.87
2024-02-14,Valentine's Promo,Email,Klaviyo,Hearts and Savings,22510,3939,34.01,1782,149,14459.12
2024-02-14,Valentine's Promo,Email,Klaviyo,Gift Guide,22155,4577,34.48,2099,224,18946.94
2024-02-14,Valentine's Promo,Email,Klaviyo,Last Chance Love,22688,4390,32.67,1659,216,21874.67
2024-02-14,Valentine's Promo,Video,YouTube,Hearts and Savings,108287,754,1917.42,20830,13,1517.73
2024-02-14,Valentine's Promo,Video,YouTube,Gift Guide,96297,711,1669.01,28730,11,1189.53
2024-02-14,Valentine's Promo,Video,YouTube,Last Chance Love,101762,951,1872.3,30356,11,1203.49
2024-02-14,Valentine's Promo,Video,Connected TV,Hearts and Savings,58713,521,1026.67,16221,8,724.98
2024-02-14,Valentine's Promo,Video,Connected TV,Gift Guide,59248,473,1014.96,12065,9,812.98
2024-02-14,Valentine's Promo,Video,Connected TV,Last Chance Love,53555,416,950.4,12472,6,576.56
2024-02-15,Brand Awareness,Paid Search,Google,Hero Brand,43759,1804,917.17,641,137,17516.77
2024-02-15,Brand Awareness,Paid Search,Google,Our Story,35196,1904,807.62,405,108,11451.58
2024-02-15,Brand Awareness,Paid Search,Google,Why Choose Us,37151,1705,781.39,467,77,9682.52
2024-02-15,Brand Awareness,Paid Search,Bing,Hero Brand,12449,558,283.79,113,28,2933.77
2024-02-15,Brand Awareness,Paid Search,Bing,Our Story,10614,514,242.87,117,27,3533.96
2024-02-15,Brand Awareness,Paid Search,Bing,Why Choose Us,12083,592,269.6,124,41,4526.61
2024-02-15,Brand Awareness,Paid Social,Facebook,Hero Brand,48035,747,485.93,2197,18,1474.4
2024-02-15,Brand Awareness,Paid Social,Facebook,Our Story,56185,1062,554.47,2554,24,1711.11
2024-02-15,Brand Awareness,Paid Social,Facebook,Why Choose Us,50404,965,529.14,1792,23,1700.69
2024-02-15,Brand Awareness,Paid Social,Instagram,Hero Brand,32994,589,316.95,1464,13,1044.95
2024-02-15,Brand Awareness,Paid Social,Instagram,Our Story,31851,584,327.08,1390,15,1059.79
2024-02-15,Brand Awareness,Paid Social,Instagram,Why Choose Us,31143,643,320.54,1215,12,954.08
2024-02-15,Brand Awareness,Paid Social,TikTok,Hero Brand,21508,329,207.81,823,8,659.32
2024-02-15,Brand Awareness,Paid Social,TikTok,Our Story,21745,415,216.31,680,7,611.85
2024-02-15,Brand Awareness,Paid Social,TikTok,Why Choose Us,22531,435,224.49,725,8,646.74
2024-02-15,Brand Awareness,Display,Google Display Network,Hero Brand,129381,638,503.51,510,5,399.98
2024-02-15,Brand Awareness,Display,Google Display Network,Our Story,133170,673,520.72,599,9,584.82
2024-02-15,Brand Awareness,Display,Google Display Network,Why Choose Us,144509,598,581.8,607,7,508.25
2024-02-15,Brand Awareness,Display,The Trade Desk,Hero Brand,81503,396,323.71,357,3,191.41
2024-02-15,Brand Awareness,Display,The Trade Desk,Our Story,74413,331,302.74,441,3,209.69
2024-02-15,Brand Awareness,Display,The Trade Desk,Why Choose Us,90972,523,361.69,398,6,418.21
2024-02-15,Brand Awareness,Email,Mailchimp,Hero Brand,20850,3714,31.54,1730,186,18924.56
2024-02-15,Brand Awareness,Email,Mailchimp,Our Story,19233,3358,30.23,1500,134,12133.07
2024-02-15,Brand Awareness,Email,Mailchimp,Why Choose Us,18561,4023,28.55,1746,123,12121.55
2024-02-15,Brand Awareness,Email,Klaviyo,Hero Brand,16464,2989,24.08,1025,137,13489.6
2024-02-15,Brand Awareness,Email,Klaviyo,Our Story,15998,3893,22.96,1452,188,19985.92
2024-02-15,Brand Awareness,Email,Klaviyo,Why Choose Us,16329,3144,23.28,1171,171,14277.55
2024-02-15,Brand Awareness,Video,YouTube,Hero Brand,112502,751,2047.42,28714,14,1341.3
2024-02-15,Brand Awareness,Video,YouTube,Our Story,113656,1014,2133.63,27460,17,1988.74
2024-02-15,Brand Awareness,Video,YouTube,Why Choose Us,108822,916,1899.77,29002,16,1785.57
2024-02-15,Brand Awareness,Video,Connected TV,Hero Brand,55103,449,971.28,13425,6,538.48
2024-02-15,Brand Awareness,Video,Connected TV,Our Story,52845,390,908.32,13339,5,469.19
2024-02-15,Brand Awareness,Video,Connected TV,Why Choose Us,52272,391,911.07,14908,8,857.55
2024-02-16,Brand Awareness,Paid Search,Google,Hero Brand,40696,1927,932.2,609,115,11594.18
2024-02-16,Brand Awareness,Paid Search,Google,Our Story,41808,2207,888.98,484,176,21766.87
2024-02-16,Brand Awareness,Paid Search,Google,Why Choose Us,35265,1603,777.04,490,101,10743.58
2024-02-16,Brand Awareness,Paid Search,Bing,Hero Brand,10115,390,214.93,131,17,2188.5
2024-02-16,Brand Awareness,Paid Search,Bing,Our Story,11566,454,265.42,169,35,4500.69
2024-02-16,Brand Awareness,Paid Search,Bing,Why Choose Us,10509,515,237.0,130,33,4343.7
2024-02-16,Brand Awareness,Paid Social,Facebook,Hero Brand,54637,965,527.06,1673,32,2988.1
2024-02-16,Brand Awareness,Paid Social,Facebook,Our Story,54034,985,547.15,2530,32,2630.47
2024-02-16,Brand Awareness,Paid Social,Facebook,Why Choose Us,55070,1116,576.61,2540,35,2701.34
2024-02-16,Brand Awareness,Paid Social,Instagram,Hero Brand,32141,632,319.84,1453,15,1234.85
2024-02-16,Brand Awareness,Paid Social,Instagram,Our Story,38805,716,385.74,1479,17,1189.72
2024-02-16,Brand Awareness,Paid Social,Instagram,Why Choose Us,32431,649,316.51,953,16,1301.48
2024-02-16,Brand Awareness,Paid Social,TikTok,Hero Brand,18289,369,189.15,653,7,590.48
2024-02-16,Brand Awareness,Paid Social,TikTok,Our Story,18278,346,175.18,575,11,949.18
2024-02-16,Brand Awareness,Paid Social,TikTok,Why Choose Us,20705,411,209.12,756,13,954.21
2024-02-16,Brand Awareness,Display,Google Display Network,Hero Brand,145500,699,607.8,789,10,755.55
2024-02-16,Brand Awareness,Display,Google Display Network,Our Story,123103,514,485.25,681,5,391.37
2024-02-16,Brand Awareness,Display,Google Display Network,Why Choose Us,147617,717,581.88,569,10,750.74
2024-02-16,Brand Awareness,Display,The Trade Desk,Hero Brand,78029,359,324.41,427,4,273.6
2024-02-16,Brand Awareness,Display,The Trade Desk,Our Story,82096,352,342.54,427,5,377.13
2024-02-16,Brand Awareness,Display,The Trade Desk,Why Choose Us,87451,387,354.7,521,5,381.82
